Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Pressure,Condition
2017-08-29 23:00:00,72,70,94%,SSE,3 mph,25.49 in,Partly Cloudy
2017-08-31 00:00:00,70,68,94%,VAR,2 mph,25.49 in,Partly Cloudy
2017-08-30 01:00:00,70,68,94%,SSW,3 mph,25.49 in,Partly Cloudy
2017-08-30 02:00:00,70,68,94%,S,3 mph,25.49 in,Partly Cloudy
2017-08-30 03:00:00,70,68,94%,SSE,3 mph,25.49 in,Partly Cloudy
2017-08-30 04:00:00,68,66,94%,CALM,0 mph,25.49 in,Mostly Cloudy
2017-08-31 05:00:00,68,66,94%,CALM,0 mph,25.49 in,Mostly Cloudy
2017-08-30 07:00:00,68,68,100%,CALM,0 mph,25.51 in,Partly Cloudy
2017-08-30 08:00:00,72,68,88%,SSE,3 mph,25.51 in,Mostly Cloudy
2017-08-30 09:00:00,75,70,83%,SSE,3 mph,25.51 in,Mostly Cloudy
2017-08-30 10:00:00,77,68,74%,SSE,3 mph,25.54 in,Mostly Cloudy
2017-08-30 11:00:00,79,68,69%,VAR,2 mph,25.54 in,Mostly Cloudy
2017-08-30 12:00:00,82,70,66%,E,5 mph,25.51 in,Mostly Cloudy
2017-08-30 13:00:00,82,68,62%,VAR,2 mph,25.46 in,Partly Cloudy
2017-08-30 14:00:00,84,70,62%,WSW,6 mph,25.44 in,Partly Cloudy
2017-08-30 15:00:00,84,72,66%,W,9 mph,25.41 in,Partly Cloudy
2017-08-30 16:00:00,82,70,66%,W,9 mph,25.41 in,Partly Cloudy
2017-08-30 17:00:00,81,70,70%,W,8 mph,25.41 in,Fair
2017-08-30 18:00:00,77,70,78%,W,6 mph,25.41 in,Partly Cloudy
2017-08-30 19:00:00,75,72,89%,WSW,5 mph,25.44 in,Partly Cloudy
2017-08-30 20:00:00,75,72,89%,WSW,5 mph,25.46 in,Thunder
2017-08-30 21:00:00,73,72,94%,SW,5 mph,25.49 in,Thunder
2017-08-30 22:00:00,75,72,89%,WSW,6 mph,25.51 in,Thunder
2017-08-30 23:00:00,73,72,94%,SW,7 mph,25.49 in,Thunder
2017-09-01 00:00:00,70,68,94%,SW,10 mph,25.49 in,Thunder
2017-08-31 01:00:00,68,66,94%,VAR,2 mph,25.51 in,T-Storm
2017-08-31 02:00:00,68,66,94%,NE,3 mph,25.49 in,T-Storm
2017-08-31 03:00:00,68,68,100%,VAR,2 mph,25.49 in,Light Rain with Thunder
2017-08-31 04:00:00,68,68,100%,ESE,3 mph,25.49 in,Mostly Cloudy
2017-09-01 05:00:00,68,66,94%,VAR,2 mph,25.49 in,Light Rain
2017-08-31 07:00:00,68,66,94%,VAR,2 mph,25.51 in,Mostly Cloudy
2017-08-31 08:00:00,70,68,94%,E,3 mph,25.51 in,Mostly Cloudy
2017-08-31 09:00:00,70,68,94%,CALM,0 mph,25.54 in,Mostly Cloudy
2017-08-31 10:00:00,73,68,83%,VAR,2 mph,25.54 in,Mostly Cloudy
2017-08-31 11:00:00,77,68,74%,NNE,3 mph,25.54 in,Mostly Cloudy
2017-08-31 12:00:00,81,68,65%,ESE,3 mph,25.51 in,Partly Cloudy
2017-08-31 13:00:00,84,70,62%,W,7 mph,25.46 in,Mostly Cloudy
2017-08-31 14:00:00,81,70,70%,SW,8 mph,25.44 in,Mostly Cloudy
2017-08-31 15:00:00,79,70,74%,W,8 mph,25.41 in,Light Rain
2017-08-31 16:00:00,79,70,74%,NW,7 mph,25.41 in,Mostly Cloudy
2017-08-31 17:00:00,77,70,78%,W,6 mph,25.41 in,Light Rain
2017-08-31 18:00:00,73,70,88%,WSW,6 mph,25.44 in,Mostly Cloudy
2017-08-31 19:00:00,73,70,88%,S,6 mph,25.44 in,Mostly Cloudy
2017-08-31 20:00:00,73,70,88%,SSW,6 mph,25.46 in,Mostly Cloudy
2017-08-31 21:00:00,73,70,88%,S,5 mph,25.49 in,Thunder
2017-08-31 22:00:00,72,70,94%,VAR,2 mph,25.49 in,Thunder
2017-08-31 23:00:00,72,70,94%,S,5 mph,25.51 in,Thunder
2017-09-02 00:00:00,72,70,94%,S,3 mph,25.49 in,Mostly Cloudy
2017-09-01 01:00:00,72,70,94%,SE,3 mph,25.49 in,Mostly Cloudy
2017-09-01 02:00:00,70,68,94%,CALM,0 mph,25.46 in,Mostly Cloudy
2017-09-01 03:00:00,70,70,100%,ESE,3 mph,25.44 in,Mostly Cloudy
2017-09-01 04:00:00,70,70,100%,ESE,2 mph,25.44 in,Mostly Cloudy
2017-09-02 05:00:00,70,70,100%,CALM,0 mph,25.44 in,Mostly Cloudy
2017-09-01 07:00:00,70,68,94%,CALM,0 mph,25.44 in,Mostly Cloudy
2017-09-01 08:00:00,70,68,94%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-01 09:00:00,72,68,88%,SSE,3 mph,25.49 in,Mostly Cloudy
2017-09-01 10:00:00,77,68,74%,SSW,5 mph,25.49 in,Mostly Cloudy
2017-09-01 11:00:00,77,70,78%,SE,3 mph,25.49 in,Mostly Cloudy
2017-09-01 12:00:00,81,70,70%,ENE,5 mph,25.49 in,Mostly Cloudy
2017-09-01 13:00:00,77,68,74%,NW,6 mph,25.44 in,Mostly Cloudy
2017-09-01 14:00:00,82,70,66%,WNW,3 mph,25.41 in,Partly Cloudy
2017-09-01 15:00:00,82,70,66%,NNE,3 mph,25.39 in,Mostly Cloudy
2017-09-01 16:00:00,81,68,65%,WNW,6 mph,25.36 in,Mostly Cloudy
2017-09-01 17:00:00,81,68,65%,WNW,6 mph,25.36 in,Mostly Cloudy
2017-09-01 18:00:00,75,70,83%,W,7 mph,25.36 in,Mostly Cloudy
2017-09-01 19:00:00,75,70,83%,W,6 mph,25.41 in,Mostly Cloudy
2017-09-01 20:00:00,73,68,83%,SW,7 mph,25.44 in,Mostly Cloudy
2017-09-01 21:00:00,72,68,88%,WSW,7 mph,25.44 in,Rain
2017-09-01 22:00:00,72,66,83%,SW,7 mph,25.46 in,Rain
2017-09-01 23:00:00,72,66,83%,SW,5 mph,25.46 in,Light Rain
2017-09-03 00:00:00,70,68,94%,E,5 mph,25.46 in,Light Rain
2017-09-02 01:00:00,68,68,100%,ENE,3 mph,25.44 in,Light Rain
2017-09-02 02:00:00,68,68,100%,VAR,2 mph,25.41 in,Mostly Cloudy
2017-09-02 03:00:00,68,68,100%,CALM,0 mph,25.41 in,Mostly Cloudy
2017-09-02 04:00:00,68,68,100%,CALM,0 mph,25.41 in,Mostly Cloudy
2017-09-03 05:00:00,68,68,100%,VAR,2 mph,25.41 in,Mostly Cloudy
2017-09-02 07:00:00,68,68,100%,E,3 mph,25.41 in,Mostly Cloudy
2017-09-02 08:00:00,70,68,94%,E,3 mph,25.44 in,Mostly Cloudy
2017-09-02 09:00:00,72,70,94%,VAR,2 mph,25.44 in,Mostly Cloudy
2017-09-02 10:00:00,75,70,83%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-02 11:00:00,77,68,74%,VAR,2 mph,25.44 in,Mostly Cloudy
2017-09-02 12:00:00,79,68,69%,CALM,0 mph,25.44 in,Mostly Cloudy
2017-09-02 13:00:00,77,70,78%,W,5 mph,25.41 in,Mostly Cloudy
2017-09-02 14:00:00,82,70,66%,WSW,7 mph,25.36 in,Mostly Cloudy
2017-09-02 15:00:00,77,68,74%,SW,12 mph,25.34 in,Mostly Cloudy
2017-09-02 16:00:00,75,70,83%,SW,9 mph,25.34 in,Mostly Cloudy
2017-09-02 17:00:00,77,70,78%,SW,7 mph,25.34 in,Mostly Cloudy
2017-09-02 18:00:00,73,68,83%,SSW,8 mph,25.36 in,Mostly Cloudy
2017-09-02 19:00:00,73,70,88%,WSW,5 mph,25.39 in,Mostly Cloudy
2017-09-02 20:00:00,73,70,88%,NW,5 mph,25.39 in,Light Rain with Thunder
2017-09-02 21:00:00,72,70,94%,VAR,2 mph,25.41 in,Thunder
2017-09-02 22:00:00,72,70,94%,E,3 mph,25.41 in,Light Rain with Thunder
2017-09-02 23:00:00,70,70,100%,CALM,0 mph,25.41 in,Light Rain with Thunder
2017-09-04 00:00:00,70,68,94%,CALM,0 mph,25.41 in,Thunder
2017-09-03 03:00:00,68,68,100%,S,3 mph,25.36 in,Mostly Cloudy
2017-09-03 04:00:00,68,68,100%,VAR,2 mph,25.39 in,Mostly Cloudy
2017-09-04 05:00:00,68,68,100%,VAR,2 mph,25.39 in,Mostly Cloudy
2017-09-03 07:00:00,68,68,100%,S,5 mph,25.39 in,Mostly Cloudy
2017-09-03 08:00:00,70,68,94%,S,3 mph,25.41 in,Mostly Cloudy
2017-09-03 09:00:00,73,68,83%,VAR,2 mph,25.44 in,Mostly Cloudy
2017-09-03 10:00:00,75,70,83%,SW,5 mph,25.46 in,Mostly Cloudy
2017-09-03 11:00:00,79,70,74%,E,3 mph,25.46 in,Mostly Cloudy
2017-09-03 12:00:00,82,70,66%,VAR,2 mph,25.44 in,Mostly Cloudy
2017-09-03 13:00:00,81,72,74%,W,5 mph,25.41 in,Mostly Cloudy
2017-09-03 14:00:00,79,70,74%,W,6 mph,25.41 in,Mostly Cloudy
2017-09-03 15:00:00,79,72,78%,WNW,7 mph,25.39 in,Mostly Cloudy
2017-09-03 16:00:00,75,70,83%,W,7 mph,25.39 in,Mostly Cloudy
2017-09-03 17:00:00,77,70,78%,WNW,3 mph,25.39 in,Mostly Cloudy
2017-09-03 18:00:00,75,70,83%,WNW,5 mph,25.39 in,Mostly Cloudy
2017-09-03 19:00:00,73,70,88%,W,7 mph,25.41 in,Mostly Cloudy
2017-09-03 20:00:00,73,70,88%,W,6 mph,25.44 in,Mostly Cloudy
2017-09-03 21:00:00,73,70,88%,W,5 mph,25.46 in,Mostly Cloudy
2017-09-03 22:00:00,72,70,94%,WSW,3 mph,25.49 in,Partly Cloudy
2017-09-03 23:00:00,72,70,94%,VAR,2 mph,25.49 in,Mostly Cloudy
2017-09-05 00:00:00,72,68,88%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-04 01:00:00,70,68,94%,SSW,3 mph,25.46 in,Mostly Cloudy
2017-09-04 02:00:00,70,68,94%,CALM,0 mph,25.44 in,Mostly Cloudy
2017-09-04 03:00:00,70,68,94%,CALM,0 mph,25.44 in,Mostly Cloudy
2017-09-04 04:00:00,68,68,100%,SSW,3 mph,25.44 in,Mostly Cloudy
2017-09-05 05:00:00,68,68,100%,CALM,0 mph,25.46 in,Mostly Cloudy
2017-09-04 07:00:00,70,68,94%,CALM,0 mph,25.46 in,Mostly Cloudy
2017-09-04 08:00:00,70,68,94%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-04 09:00:00,75,68,78%,CALM,0 mph,25.49 in,Mostly Cloudy
2017-09-04 10:00:00,75,70,83%,SE,3 mph,25.49 in,Mostly Cloudy
2017-09-04 11:00:00,79,70,74%,S,3 mph,25.49 in,Mostly Cloudy
2017-09-04 12:00:00,81,66,61%,WSW,3 mph,25.49 in,Mostly Cloudy
2017-09-04 13:00:00,82,70,66%,WSW,7 mph,25.44 in,Mostly Cloudy
2017-09-04 14:00:00,82,70,66%,SSW,7 mph,25.41 in,Partly Cloudy
2017-09-04 15:00:00,82,72,70%,SW,12 mph,25.41 in,Partly Cloudy
2017-09-04 16:00:00,82,70,66%,WNW,9 mph,25.39 in,Partly Cloudy
2017-09-04 17:00:00,77,70,78%,W,7 mph,25.39 in,Partly Cloudy
2017-09-04 18:00:00,77,70,78%,W,7 mph,25.41 in,Mostly Cloudy
2017-09-04 19:00:00,75,70,83%,W,6 mph,25.41 in,Partly Cloudy
2017-09-04 20:00:00,73,68,83%,W,7 mph,25.44 in,Fair
2017-09-04 21:00:00,72,68,88%,W,3 mph,25.46 in,Fair
2017-09-04 22:00:00,72,68,88%,W,3 mph,25.46 in,Fair
2017-09-04 23:00:00,70,68,94%,VAR,2 mph,25.49 in,Fair
2017-09-06 00:00:00,70,68,94%,VAR,2 mph,25.49 in,Fair
2017-09-05 01:00:00,68,68,100%,VAR,2 mph,25.46 in,Fair
2017-09-05 02:00:00,68,66,94%,E,3 mph,25.46 in,Partly Cloudy
2017-09-05 03:00:00,68,66,94%,VAR,2 mph,25.46 in,Partly Cloudy
2017-09-05 04:00:00,68,66,94%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-06 05:00:00,68,68,100%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-05 07:00:00,68,68,100%,CALM,0 mph,25.49 in,Partly Cloudy
2017-09-05 08:00:00,72,68,88%,VAR,2 mph,25.49 in,Partly Cloudy
2017-09-05 09:00:00,75,68,78%,CALM,0 mph,25.51 in,Partly Cloudy
2017-09-05 10:00:00,77,70,78%,ENE,3 mph,25.51 in,Partly Cloudy
2017-09-05 11:00:00,79,68,69%,SE,3 mph,25.51 in,Fair
2017-09-05 12:00:00,82,68,62%,SSW,5 mph,25.49 in,Fair
2017-09-05 13:00:00,84,68,58%,SW,9 mph,25.46 in,Partly Cloudy
2017-09-05 14:00:00,81,68,65%,SW,13 mph,25.44 in,Mostly Cloudy
2017-09-05 15:00:00,79,66,65%,SSW,12 mph,25.41 in,Drizzle
2017-09-05 16:00:00,75,70,83%,W,3 mph,25.41 in,Mostly Cloudy
2017-09-05 17:00:00,75,72,89%,W,5 mph,25.41 in,Mostly Cloudy
2017-09-05 18:00:00,75,70,83%,VAR,2 mph,25.41 in,Mostly Cloudy
2017-09-05 19:00:00,75,70,83%,WSW,3 mph,25.44 in,Mostly Cloudy
2017-09-05 20:00:00,75,70,83%,W,3 mph,25.44 in,Mostly Cloudy
2017-09-05 21:00:00,73,70,88%,SW,5 mph,25.49 in,Mostly Cloudy
2017-09-05 22:00:00,73,68,83%,VAR,2 mph,25.49 in,Mostly Cloudy
2017-09-05 23:00:00,72,70,94%,SW,3 mph,25.51 in,Mostly Cloudy
2017-09-07 00:00:00,72,70,94%,SW,2 mph,25.51 in,Mostly Cloudy
2017-09-06 02:00:00,72,70,94%,SSE,3 mph,25.49 in,Light Rain
2017-09-06 03:00:00,72,68,88%,CALM,0 mph,25.46 in,Mostly Cloudy
2017-09-06 04:00:00,70,70,100%,CALM,0 mph,25.49 in,Mostly Cloudy
2017-09-07 05:00:00,70,68,94%,CALM,0 mph,25.49 in,Mostly Cloudy
2017-09-06 07:00:00,70,68,94%,VAR,2 mph,25.49 in,Mostly Cloudy
2017-09-06 08:00:00,73,68,83%,CALM,0 mph,25.51 in,Partly Cloudy
2017-09-06 09:00:00,75,68,78%,SSE,3 mph,25.54 in,Partly Cloudy
2017-09-06 10:00:00,77,66,69%,S,3 mph,25.54 in,Partly Cloudy
2017-09-06 11:00:00,79,66,65%,SSW,5 mph,25.54 in,Fair
2017-09-06 12:00:00,81,64,58%,SW,5 mph,25.54 in,Mostly Cloudy
2017-09-06 13:00:00,82,64,54%,S,5 mph,25.49 in,Partly Cloudy
2017-09-06 14:00:00,84,66,55%,SSW,8 mph,25.46 in,Partly Cloudy
2017-09-06 15:00:00,84,66,55%,SW,8 mph,25.44 in,Partly Cloudy
2017-09-06 16:00:00,82,68,62%,W,7 mph,25.41 in,Partly Cloudy
2017-09-06 17:00:00,79,66,65%,WSW,7 mph,25.44 in,Partly Cloudy
2017-09-06 18:00:00,77,68,74%,WSW,5 mph,25.44 in,Mostly Cloudy
2017-09-06 19:00:00,75,68,78%,SW,7 mph,25.46 in,Mostly Cloudy
2017-09-06 20:00:00,75,68,78%,WSW,3 mph,25.49 in,Mostly Cloudy
2017-09-06 21:00:00,73,70,88%,W,6 mph,25.51 in,Mostly Cloudy
2017-09-06 22:00:00,73,68,83%,W,7 mph,25.54 in,Mostly Cloudy
2017-09-06 23:00:00,73,68,83%,NW,6 mph,25.54 in,Mostly Cloudy
2017-09-08 00:00:00,72,68,88%,WSW,3 mph,25.54 in,Light Rain
2017-09-07 01:00:00,70,68,94%,SSW,5 mph,25.51 in,Cloudy
2017-09-07 02:00:00,70,68,94%,VAR,2 mph,25.51 in,Mostly Cloudy
2017-09-07 03:00:00,70,68,94%,VAR,2 mph,25.49 in,Cloudy
2017-09-08 05:00:00,68,66,94%,SW,3 mph,25.51 in,Partly Cloudy
2017-09-07 07:00:00,68,66,94%,S,3 mph,25.51 in,Mostly Cloudy
2017-09-07 08:00:00,70,66,88%,SSW,5 mph,25.51 in,Mostly Cloudy
2017-09-07 09:00:00,75,66,73%,ESE,3 mph,25.54 in,Fair
2017-09-07 10:00:00,79,68,69%,E,3 mph,25.54 in,Fair
2017-09-07 11:00:00,81,68,65%,VAR,2 mph,25.54 in,Partly Cloudy
2017-09-07 12:00:00,81,66,61%,WSW,5 mph,25.54 in,Partly Cloudy
2017-09-07 13:00:00,81,68,65%,WNW,3 mph,25.49 in,Mostly Cloudy
2017-09-07 14:00:00,81,68,65%,W,8 mph,25.46 in,Partly Cloudy
2017-09-07 15:00:00,82,72,70%,W,8 mph,25.44 in,Mostly Cloudy
2017-09-07 16:00:00,75,68,78%,SSE,8 mph,25.46 in,Thunder
2017-09-07 17:00:00,70,68,94%,ENE,8 mph,25.46 in,Thunder
2017-09-07 18:00:00,72,70,94%,NNW,5 mph,25.49 in,Light Rain
2017-09-07 19:00:00,72,68,88%,CALM,0 mph,25.49 in,Light Rain
2017-09-07 20:00:00,72,68,88%,CALM,0 mph,25.51 in,Mostly Cloudy
2017-09-07 21:00:00,70,68,94%,E,5 mph,25.54 in,Mostly Cloudy
2017-09-07 22:00:00,70,68,94%,ESE,3 mph,25.51 in,Mostly Cloudy
2017-09-07 23:00:00,70,68,94%,VAR,2 mph,25.51 in,Fair
2017-09-09 00:00:00,70,68,94%,CALM,0 mph,25.51 in,Fair
2017-09-08 01:00:00,68,68,100%,VAR,2 mph,25.51 in,Fair
2017-09-08 02:00:00,68,66,94%,VAR,2 mph,25.51 in,Fair
2017-09-08 03:00:00,68,68,100%,CALM,0 mph,25.51 in,Fair
2017-09-08 04:00:00,68,68,100%,ESE,3 mph,25.51 in,Mostly Cloudy
2017-09-09 05:00:00,68,66,94%,CALM,0 mph,25.51 in,Fog
2017-09-08 07:00:00,68,66,94%,CALM,0 mph,25.54 in,Fog
2017-09-08 08:00:00,68,66,94%,SSE,5 mph,25.54 in,Fog
2017-09-08 09:00:00,73,68,83%,VAR,2 mph,25.56 in,Fog
2017-09-08 10:00:00,75,68,78%,CALM,0 mph,25.56 in,Mostly Cloudy
2017-09-08 11:00:00,77,68,74%,CALM,0 mph,25.56 in,Partly Cloudy
2017-09-08 12:00:00,79,68,69%,WSW,5 mph,25.54 in,Partly Cloudy
2017-09-08 13:00:00,84,68,58%,WNW,6 mph,25.51 in,Partly Cloudy
2017-09-08 14:00:00,82,66,58%,W,10 mph,25.46 in,Partly Cloudy
2017-09-08 15:00:00,82,66,58%,W,10 mph,25.46 in,Partly Cloudy
2017-09-08 16:00:00,81,66,61%,WNW,10 mph,25.44 in,Partly Cloudy
2017-09-08 17:00:00,79,68,69%,W,9 mph,25.44 in,Fair
2017-09-08 18:00:00,77,70,78%,W,8 mph,25.44 in,Partly Cloudy
2017-09-08 19:00:00,75,68,78%,W,6 mph,25.46 in,Partly Cloudy
2017-09-08 20:00:00,75,70,83%,W,5 mph,25.49 in,Partly Cloudy
2017-09-08 21:00:00,75,70,83%,W,3 mph,25.51 in,Mostly Cloudy
2017-09-08 22:00:00,72,70,94%,ENE,3 mph,25.51 in,Mostly Cloudy
2017-09-08 23:00:00,72,70,94%,VAR,2 mph,25.51 in,Partly Cloudy
2017-09-10 00:00:00,70,68,94%,CALM,0 mph,25.51 in,Partly Cloudy
2017-09-09 01:00:00,70,68,94%,SSE,3 mph,25.49 in,Partly Cloudy
2017-09-09 02:00:00,70,68,94%,VAR,2 mph,25.46 in,Partly Cloudy
2017-09-09 03:00:00,70,68,94%,CALM,0 mph,25.46 in,Partly Cloudy
2017-09-09 04:00:00,68,66,94%,S,5 mph,25.46 in,Mostly Cloudy
2017-09-10 05:00:00,68,66,94%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-09 07:00:00,68,66,94%,CALM,0 mph,25.46 in,Mostly Cloudy
2017-09-09 08:00:00,70,68,94%,VAR,2 mph,25.49 in,Mostly Cloudy
2017-09-09 09:00:00,75,70,83%,E,2 mph,25.49 in,Partly Cloudy
2017-09-09 10:00:00,77,68,74%,VAR,2 mph,25.51 in,Partly Cloudy
2017-09-09 11:00:00,81,68,65%,CALM,0 mph,25.49 in,Partly Cloudy
2017-09-09 12:00:00,79,66,65%,NNW,6 mph,25.49 in,Partly Cloudy
2017-09-09 13:00:00,84,66,55%,W,7 mph,25.46 in,Fair
2017-09-09 14:00:00,81,68,65%,SW,7 mph,25.44 in,Partly Cloudy
2017-09-09 15:00:00,82,70,66%,SSW,8 mph,25.41 in,Partly Cloudy
2017-09-09 16:00:00,82,70,66%,W,8 mph,25.39 in,Partly Cloudy
2017-09-09 17:00:00,79,68,69%,W,8 mph,25.39 in,Partly Cloudy
2017-09-09 18:00:00,77,68,74%,W,7 mph,25.39 in,Fair
2017-09-09 19:00:00,75,70,83%,W,6 mph,25.41 in,Fair
2017-09-09 21:00:00,73,70,88%,SSW,3 mph,25.46 in,Mostly Cloudy
2017-09-09 22:00:00,73,70,88%,SW,5 mph,25.49 in,Partly Cloudy
2017-09-09 23:00:00,72,70,94%,S,3 mph,25.49 in,Partly Cloudy
2017-09-11 00:00:00,72,70,94%,SW,3 mph,25.49 in,Partly Cloudy
2017-09-10 01:00:00,72,70,94%,VAR,2 mph,25.49 in,Fair
2017-09-10 02:00:00,70,68,94%,SSW,5 mph,25.46 in,Mostly Cloudy
2017-09-10 03:00:00,70,66,88%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-10 04:00:00,70,66,88%,VAR,2 mph,25.46 in,Mostly Cloudy
2017-09-11 05:00:00,68,66,94%,S,3 mph,25.49 in,Fair
2017-09-10 07:00:00,68,66,94%,S,3 mph,25.49 in,Fair
2017-09-10 08:00:00,72,68,88%,CALM,0 mph,25.51 in,Fair
2017-09-10 09:00:00,75,68,78%,CALM,0 mph,25.51 in,Fair
2017-09-10 10:00:00,77,70,78%,VAR,2 mph,25.54 in,Partly Cloudy
2017-09-10 11:00:00,81,70,70%,W,3 mph,25.54 in,Partly Cloudy
2017-09-10 12:00:00,84,70,62%,W,3 mph,25.51 in,Partly Cloudy
2017-09-10 13:00:00,84,68,58%,W,7 mph,25.49 in,Partly Cloudy
2017-09-10 14:00:00,84,70,62%,W,7 mph,25.49 in,Fair
2017-09-10 15:00:00,82,70,66%,W,9 mph,25.46 in,Partly Cloudy
2017-09-10 16:00:00,81,70,70%,W,9 mph,25.44 in,Partly Cloudy
2017-09-10 17:00:00,79,70,74%,W,6 mph,25.46 in,Partly Cloudy
2017-09-10 18:00:00,77,70,78%,WSW,7 mph,25.46 in,Mostly Cloudy
2017-09-10 19:00:00,75,70,83%,SW,6 mph,25.49 in,Thunder
2017-09-10 20:00:00,75,70,83%,SW,5 mph,25.49 in,Thunder
2017-09-10 21:00:00,75,68,78%,SW,7 mph,25.51 in,Thunder
2017-09-10 22:00:00,73,68,83%,SSW,8 mph,25.54 in,Thunder
2017-09-10 23:00:00,73,66,78%,SW,14 mph,25.56 in,Light Rain with Thunder
2017-09-12 00:00:00,72,63,73%,WSW,9 mph,25.54 in,Thunder
2017-09-11 01:00:00,70,64,83%,S,13 mph,25.56 in,Thunder
2017-09-11 02:00:00,70,66,88%,E,3 mph,25.56 in,Mostly Cloudy
2017-09-11 03:00:00,70,64,83%,VAR,2 mph,25.54 in,Mostly Cloudy
2017-09-11 04:00:00,70,66,88%,SE,3 mph,25.54 in,Mostly Cloudy
2017-09-12 05:00:00,70,64,83%,VAR,2 mph,25.54 in,Partly Cloudy
2017-09-11 07:00:00,68,64,88%,E,3 mph,25.54 in,Partly Cloudy
2017-09-11 08:00:00,70,66,88%,VAR,2 mph,25.56 in,Mostly Cloudy
2017-09-11 09:00:00,73,68,83%,E,3 mph,25.59 in,Partly Cloudy
2017-09-11 10:00:00,79,68,69%,VAR,2 mph,25.59 in,Fair
2017-09-11 11:00:00,79,66,65%,VAR,2 mph,25.56 in,Fair
2017-09-11 12:00:00,81,66,61%,NW,5 mph,25.54 in,Partly Cloudy
2017-09-11 13:00:00,82,68,62%,W,7 mph,25.51 in,Partly Cloudy
2017-09-11 14:00:00,82,68,62%,WSW,9 mph,25.49 in,Partly Cloudy
2017-09-11 15:00:00,84,68,58%,W,8 mph,25.46 in,Partly Cloudy
2017-09-11 16:00:00,81,70,70%,SW,7 mph,25.46 in,Partly Cloudy
2017-09-11 17:00:00,79,70,74%,SW,10 mph,25.46 in,Partly Cloudy
2017-09-11 18:00:00,75,68,78%,SW,8 mph,25.49 in,Mostly Cloudy
2017-09-11 19:00:00,75,68,78%,SW,8 mph,25.51 in,Mostly Cloudy
2017-09-11 20:00:00,73,68,83%,SW,7 mph,25.54 in,Thunder
2017-09-11 21:00:00,73,68,83%,WSW,6 mph,25.54 in,Mostly Cloudy
2017-09-11 22:00:00,72,68,88%,S,3 mph,25.56 in,Thunder
2017-09-11 23:00:00,72,68,88%,SSW,5 mph,25.56 in,Thunder
2017-09-13 00:00:00,73,68,83%,VAR,2 mph,25.56 in,Thunder
2017-09-12 01:00:00,72,68,88%,S,5 mph,25.56 in,Thunder
2017-09-12 02:00:00,72,70,94%,SSW,3 mph,25.54 in,Light Rain with Thunder
2017-09-12 03:00:00,70,70,100%,W,3 mph,25.54 in,T-Storm
2017-09-12 04:00:00,70,70,100%,W,5 mph,25.56 in,T-Storm
2017-09-13 05:00:00,68,66,94%,SW,3 mph,25.56 in,Light Rain
2017-09-12 07:00:00,68,68,100%,SW,3 mph,25.56 in,Mostly Cloudy
2017-09-12 08:00:00,70,68,94%,W,3 mph,25.59 in,Mostly Cloudy
2017-09-12 09:00:00,72,68,88%,VAR,2 mph,25.59 in,Mostly Cloudy
2017-09-12 10:00:00,75,68,78%,SW,3 mph,25.59 in,Mostly Cloudy
2017-09-12 11:00:00,79,66,65%,SE,3 mph,25.59 in,Mostly Cloudy
2017-09-12 12:00:00,82,68,62%,SSW,5 mph,25.56 in,Fair
2017-09-12 13:00:00,82,66,58%,WSW,6 mph,25.54 in,Partly Cloudy
2017-09-12 14:00:00,82,63,51%,W,8 mph,25.51 in,Fair
2017-09-12 15:00:00,84,66,55%,W,7 mph,25.49 in,Partly Cloudy
2017-09-12 16:00:00,84,66,55%,W,3 mph,25.46 in,Partly Cloudy
2017-09-12 17:00:00,81,68,65%,W,6 mph,25.46 in,Partly Cloudy
2017-09-12 18:00:00,75,68,78%,W,7 mph,25.49 in,Partly Cloudy
2017-09-12 19:00:00,75,70,83%,SW,3 mph,25.51 in,Partly Cloudy
2017-09-12 20:00:00,73,70,88%,W,5 mph,25.54 in,Mostly Cloudy
2017-09-12 21:00:00,73,70,88%,S,6 mph,25.54 in,Mostly Cloudy
2017-09-12 22:00:00,72,68,88%,CALM,0 mph,25.56 in,Mostly Cloudy
2017-09-12 23:00:00,72,70,94%,S,6 mph,25.56 in,Mostly Cloudy
2017-09-13 01:00:00,70,66,88%,SSW,3 mph,25.56 in,Partly Cloudy
2017-09-13 02:00:00,70,66,88%,SSW,5 mph,25.56 in,Thunder
2017-09-13 03:00:00,70,66,88%,WSW,3 mph,25.56 in,Thunder
2017-09-13 04:00:00,70,66,88%,SSE,3 mph,25.56 in,Mostly Cloudy
2017-09-14 05:00:00,70,68,94%,N,5 mph,25.56 in,Mostly Cloudy
2017-09-13 07:00:00,70,66,88%,S,5 mph,25.56 in,Mostly Cloudy
2017-09-13 08:00:00,70,68,94%,VAR,2 mph,25.59 in,Drizzle
2017-09-13 09:00:00,72,68,88%,VAR,2 mph,25.59 in,Mostly Cloudy
